YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,QV2M,RH2M,PRECTOTCORR
2011,2,28,96.66,3.81,6.76,1.82,4.94,270.25,5.56,8.19,3.5,4.69,269.56,17.4,91.81,18.29
2011,3,1,96.72,3.77,5.34,2.01,3.32,250.12,5.64,7.18,4.08,3.1,250,16.66,89.81,1.37
2011,3,2,96.68,4.2,5.83,2.61,3.23,236,6.16,6.99,5.05,1.95,236.12,16.97,88.44,0.35
2011,3,3,96.69,4.02,5.21,2.5,2.72,251.19,5.83,6.66,4.65,2.02,251.12,17.21,90.81,7.11
2011,3,4,96.69,3.63,5.08,2.32,2.76,253.38,5.51,6.1,4.02,2.08,253.38,16.85,88.88,4.16
2011,3,5,96.73,3.15,4.5,2.04,2.46,254.5,4.82,5.45,3.57,1.87,254.5,16.78,89.62,7.95
2011,3,6,96.79,3.14,4.89,2.04,2.85,233.5,4.73,5.93,3.47,2.46,233.31,16.72,87.75,8.91
2011,3,7,96.82,3.81,5.74,2.31,3.43,235,5.63,6.9,4.62,2.27,235.06,16.66,89.25,2.5
2011,3,8,96.73,3.81,5.65,2.42,3.23,238.88,5.64,6.77,4.75,2.01,238.81,16.97,88.62,4.63
2011,3,9,96.78,2.71,3.45,2.22,1.23,222.62,4.22,5.05,3.38,1.66,222.06,16.66,88.19,6.8
2011,3,10,96.75,2.84,3.48,2.23,1.26,241.44,4.35,5.05,3.63,1.41,241,17.15,88.31,3.27
2011,3,11,96.68,3.46,5.68,1.95,3.73,252.44,5.26,6.82,3.84,2.97,252.31,17.46,91.25,4.1
2011,3,12,96.69,2.99,4.7,1.92,2.77,254.5,4.48,5.34,3.52,1.82,254.25,17.21,88.5,1.39
2011,3,13,96.71,2.8,4.38,1.81,2.57,242.62,4.15,5.09,3.37,1.73,242.44,17.4,88.69,15.74
2011,3,14,96.7,3.4,5.2,1.99,3.2,222.75,5.23,6.49,4.04,2.45,223,16.91,88.94,3.38
2011,3,15,96.63,3.44,4.8,2.12,2.68,230,5.11,6.12,3.97,2.16,229.69,17.27,88.56,22.89
2011,3,16,96.57,3.47,4.84,2.32,2.52,218.25,5.16,6.11,4.54,1.56,217.69,17.09,87.31,7.99
2011,3,17,96.65,1.66,3.12,0.38,2.75,205,2.55,4.61,0.52,4.09,205,16.42,83.56,15.21
2011,3,18,96.65,1.94,3.68,0.51,3.17,244.94,2.76,4.31,0.61,3.7,244.5,17.52,87,6.08
2011,3,19,96.66,1.34,2.77,0.2,2.58,292,1.84,3.17,0.22,2.95,290.38,17.94,87.12,13.93
2011,3,20,96.62,2.48,3.39,1.44,1.95,235.94,3.83,5.35,2.7,2.66,234.88,17.88,90.12,7.73
2011,3,21,96.66,3.15,4.43,2.29,2.14,240.81,4.92,5.35,4.53,0.82,240.5,17.58,88.94,4.9
2011,3,22,96.72,3.39,5.21,2.06,3.16,257,5.1,6.59,3.84,2.76,256.69,17.64,92.5,2.73
2011,3,23,96.67,3.71,6.16,2.47,3.7,250.5,5.73,7.52,4.57,2.96,250.19,17.4,91.69,1.79
2011,3,24,96.63,3.62,5.69,2.02,3.67,246.25,5.34,6.88,3.82,3.05,246.25,17.58,90.5,3.98
2011,3,25,96.69,2.87,4.23,1.91,2.31,272.12,4.47,6.71,3.27,3.44,271.81,17.58,94.5,8.73
2011,3,26,96.77,2.96,4.23,2.04,2.19,254.19,4.58,5.37,3.95,1.41,254.19,17.27,92.25,2.33
2011,3,27,96.7,3.3,4.73,2.29,2.45,241.5,5.11,5.6,4.31,1.29,241.5,17.52,91.38,1.82
2011,3,28,96.7,4.03,6.47,2.59,3.88,241.44,5.98,7.87,4.75,3.12,241.69,17.15,91.75,1.21
2011,3,29,96.72,4.08,6.62,2.49,4.12,236,6.09,8.12,5.02,3.11,236.25,17.27,89.69,2.64
2011,3,30,96.76,4.2,6.88,2.11,4.77,250.12,6.29,8.46,4.02,4.44,250.38,16.91,90.44,9.17
2011,3,31,96.73,4.22,6.23,2.4,3.83,258.31,6.39,7.66,4.73,2.93,258.44,17.4,90.31,10.64
2011,4,1,96.78,4.69,7.8,2.46,5.34,251.69,7.02,9.6,5.06,4.53,251.81,16.78,89,2.84
2011,4,2,96.78,3.88,6.15,2.34,3.81,239.62,5.88,7.33,4.79,2.53,239.75,17.21,87.75,0.94
2011,4,3,96.79,3.99,6.52,2.62,3.9,241.88,6.14,7.87,4.8,3.06,242.12,17.15,90.25,6.9
2011,4,4,96.9,3.95,5.42,2.72,2.7,231.62,6.02,6.58,5.25,1.33,232,16.72,87.94,5.06
2011,4,5,96.93,3.55,5.25,2.18,3.07,240.69,5.44,6.25,3.68,2.58,240.88,17.15,88.06,10.82
2011,4,6,96.91,2.95,4.05,2.05,1.99,240.62,4.55,5.98,3.73,2.26,240.5,17.15,89.62,1.64
2011,4,7,96.88,2.83,4.38,1.88,2.5,239.31,4.31,5.86,3.32,2.54,239.38,17.09,90.5,2.14
2011,4,8,96.88,2.56,3.4,1.75,1.65,239.25,4.03,5.55,3.12,2.43,239.19,15.87,84.88,6.29
2011,4,9,96.95,3.09,4.34,2.28,2.06,226,4.77,5.27,4.18,1.09,225.69,16.72,87.38,5.49
2011,4,10,96.93,2.83,4.45,1.9,2.55,226.5,4.3,5.38,3.39,2,226.31,17.09,89.12,0.71
2011,4,11,96.83,2.63,5.01,1.48,3.52,250.44,3.89,5.98,2.41,3.57,250.31,17.27,91.19,3.9
2011,4,12,96.85,1.73,2.69,0.3,2.39,264.81,2.35,3.12,0.41,2.71,264,16.54,86.56,3.35
2011,4,13,96.81,1.33,2.07,0.58,1.49,233.12,1.79,2.98,0.8,2.17,231.12,16.17,80.62,0.97
2011,4,14,96.72,1.73,2.57,0.17,2.4,219.69,2.66,4.05,0.36,3.69,218.5,16.91,85.19,12.59
2011,4,15,96.74,1.32,2.54,0.34,2.2,225.38,2.1,4.07,0.59,3.48,223.81,16.48,83.38,1.68
2011,4,16,96.81,1.48,2.68,0.5,2.18,119.5,2.22,3.53,0.6,2.94,121.19,16.78,82.56,5.26
2011,4,17,96.78,1.62,2.07,0.87,1.2,183.94,2.41,3.9,1.29,2.61,182.25,17.33,84.5,9.84
2011,4,18,96.68,2.04,3.93,1.02,2.91,216.19,3.04,4.79,1.41,3.38,216.62,17.7,89.06,6.55
2011,4,19,96.68,1.97,3.45,0.98,2.46,90,2.78,3.84,1.67,2.17,89.62,17.64,87.44,1.42
2011,4,20,96.84,1.44,2.13,0.52,1.61,162.25,1.98,2.61,1.04,1.57,160.88,17.33,86.94,5.65
2011,4,21,96.8,1.42,2.45,0.71,1.74,100.12,1.88,2.75,1.19,1.56,100.69,17.76,86.31,7.29
2011,4,22,96.7,1.55,2.93,0.57,2.36,134.44,2.23,3.49,0.95,2.55,120.56,17.94,88.12,11.55
2011,4,23,96.6,1.52,2.62,0.69,1.95,174.38,2.12,2.93,1.16,1.76,174.25,18.07,86.5,5.32
2011,4,24,96.59,1.85,2.71,0.84,1.87,203.56,2.8,3.66,1.38,2.27,187.56,18.62,92.62,9.15
2011,4,25,96.73,2.34,3.57,1.34,2.23,59.12,3.29,4.12,2.23,1.91,58.81,17.52,86.81,9.14
2011,4,26,96.66,1.93,2.86,1.35,1.51,142.06,2.66,3.09,2.21,0.88,142.38,17.76,86.94,5.24
2011,4,27,96.63,1.25,1.89,0.59,1.3,137.62,1.88,3.67,0.8,2.88,137.25,17.76,87.69,13.53
2011,4,28,96.58,1.72,2.52,0.61,1.9,74.25,2.44,3.16,0.91,2.26,74.75,17.76,90.94,5.13
2011,4,29,96.6,1.68,2.23,1.01,1.21,66.88,2.47,3.56,1.77,1.8,67.69,18.43,90.75,9.05
2011,4,30,96.7,1.62,2.49,0.68,1.81,71.94,2.42,3.45,1.09,2.35,72.12,18.62,92.19,9.07
2011,5,1,96.77,1.88,3.3,0.6,2.7,202.94,2.82,5.34,0.64,4.7,202.81,17.7,90.69,7.55
2011,5,2,96.75,1.65,2.74,0.45,2.3,198.31,2.68,4.89,0.63,4.26,197.81,16.91,87.44,1.71
2011,5,3,96.72,2.2,2.75,1.69,1.06,220,3.41,5.12,2.28,2.84,218.69,17.27,86.81,0.3
2011,5,4,96.72,3.17,4.34,2.33,2.02,216.62,4.9,5.36,4.3,1.07,216.69,17.27,88.31,0.71
2011,5,5,96.75,3.21,5.64,2.02,3.63,235.94,5.01,6.93,3.75,3.18,236.75,17.27,91.5,13.04
2011,5,6,96.76,3.3,5.12,1.95,3.18,247.38,5.06,6.24,3.41,2.84,247.69,17.46,89.69,13.22
2011,5,7,96.75,2.58,4.43,1.67,2.77,248.25,3.77,5.21,2.52,2.7,248.31,17.64,89.81,13.39
2011,5,8,96.73,3.09,4.38,2.05,2.33,218.81,4.7,5.78,3.91,1.88,218.81,17.52,89.81,2.65
2011,5,9,96.82,1.98,3.48,0.96,2.52,190.62,3.23,5.36,1.77,3.58,189.19,17.33,85.31,0.1
2011,5,10,96.85,1.86,3.3,0.36,2.95,200.62,2.81,4.5,0.55,3.95,201.44,18.13,88.5,2.79
2011,5,11,96.79,1.22,1.72,0.62,1.09,81,1.62,3.12,0.88,2.23,82.88,17.46,82.25,0.26
2011,5,12,96.77,1.48,2.52,0.23,2.3,62.38,2,2.95,0.33,2.61,63.56,18.25,86.56,0.7
2011,5,13,96.73,1.31,2.01,0.45,1.55,201.69,2.02,2.94,0.7,2.23,202.44,18.68,91.31,12.58
2011,5,14,96.85,2.05,2.98,0.77,2.21,102.81,3.02,4.7,1.15,3.55,103.31,17.76,89.94,8.35
2011,5,15,97,1.65,2.61,1.01,1.59,62.5,2.22,2.88,1.53,1.35,63.19,17.82,89.38,4.04
2011,5,16,97.02,1.3,2.25,0.7,1.55,100.25,1.82,2.7,1.04,1.66,102.5,17.82,88.88,3
2011,5,17,96.89,1.17,2.2,0.41,1.79,146.06,1.7,2.73,0.73,1.99,146.12,17.21,82.81,0.11
2011,5,18,96.87,1.09,1.96,0.35,1.61,207,1.51,2.47,0.56,1.91,207.25,17.64,84.06,2.4
2011,5,19,96.9,1.71,2.91,0.42,2.49,37,2.48,3.59,0.63,2.95,36.12,18.25,89.44,1.72
2011,5,20,96.84,1.38,2.62,0.23,2.4,143.38,2.11,3.75,0.34,3.41,143.62,17.58,87.19,7.62
2011,5,21,96.81,2.16,3.57,1.15,2.43,94.94,3.15,4.15,1.68,2.47,95.25,16.97,90.31,3.38
2011,5,22,96.85,1.55,2.92,0.74,2.18,69.44,2.04,3.33,1.06,2.27,69.81,17.7,89.5,13.7
2011,5,23,96.83,1.84,2.8,0.65,2.15,163.19,2.66,3.86,0.97,2.89,164.12,18.25,89.19,8.09
2011,5,24,96.73,1.56,2.96,0.41,2.55,120.62,2.38,4.16,0.42,3.74,121.44,17.52,85.56,5.39
2011,5,25,96.69,1.3,2.16,0.19,1.98,205.25,1.8,2.96,0.44,2.52,203.94,17.82,87.06,6.76
2011,5,26,96.69,1.05,2.58,0.09,2.49,157.81,1.6,3.3,0.23,3.08,158.25,17.03,87.31,10.67
2011,5,27,96.71,1.4,2.23,0.46,1.77,166.81,1.99,2.91,0.6,2.3,166.31,17.33,85.19,0.93
2011,5,28,96.78,1.09,2.22,0.13,2.09,115.25,1.38,2.52,0.15,2.38,117.94,17.4,86.56,0.07
2011,5,29,96.87,1.57,2.2,0.89,1.3,81.31,2.13,2.94,1.35,1.59,82.75,16.72,83.38,0.01
2011,5,30,96.9,1.09,2.12,0.17,1.95,163.88,1.49,2.79,0.23,2.56,163.12,17.03,83.31,1.11
2011,5,31,96.78,1.55,2.3,0.79,1.51,76.88,2.38,3.58,1.34,2.23,79.06,17.52,85.44,0.1
2011,6,1,96.75,2.04,2.99,1.56,1.43,69.25,3.15,3.74,2.63,1.11,69.56,18.55,90.31,14.23
2011,6,2,96.83,2.53,4.55,0.93,3.62,85.38,3.91,5.57,1.53,4.05,85.5,18.86,93.88,7.93
2011,6,3,96.8,2.88,4.8,1.77,3.02,78.38,4.46,5.89,3.24,2.65,78.75,18.62,92.31,1.68
2011,6,4,96.76,1.95,3.03,1.31,1.73,69.56,2.97,4.19,2.02,2.18,70.88,18.43,90.56,6.26
2011,6,5,96.81,2.36,3.82,0.58,3.24,225.12,3.48,5.64,1.12,4.52,223.69,18.25,91.25,10.29
2011,6,6,96.83,1.38,2.54,0.63,1.91,112.5,2.12,5.06,0.73,4.33,113.75,16.66,82,0.22
2011,6,7,96.84,1.23,2.18,0.67,1.51,215.5,1.65,3.11,0.72,2.39,214.38,17.03,84.88,3.12
2011,6,8,96.85,1.16,1.77,0.29,1.48,241.44,1.71,2.55,0.38,2.17,239.38,17.76,86.25,2.36
2011,6,9,96.77,1.34,2.91,0.29,2.62,139.69,1.89,3.48,0.44,3.05,125.25,18.01,88.19,0.9
2011,6,10,96.71,1.38,2.69,0.38,2.31,138.38,2.13,3.87,0.38,3.48,155.12,16.97,83.44,0.02
2011,6,11,96.8,1.33,2.04,0.09,1.95,144.12,2.05,4.02,0.24,3.77,140.88,16.6,83.5,0.24
2011,6,12,96.86,1.48,2.85,0.31,2.54,76.06,2.2,3.71,0.34,3.37,77.31,16.17,83.31,0.21
2011,6,13,96.89,1.85,2.92,0.88,2.04,88.81,2.71,3.64,1.04,2.61,89.75,16.54,84.81,0.1
2011,6,14,96.92,1.24,2.45,0.3,2.16,172.75,1.84,3.44,0.4,3.05,171.88,16.85,85.75,5.83
2011,6,15,96.94,1.45,2.84,0.11,2.73,164.31,2.24,5.09,0.09,5,165.19,16.17,83.5,1.15
2011,6,16,96.99,1.79,3.33,0.3,3.02,107.69,2.8,5.62,0.34,5.29,109.81,14.89,78.81,0
2011,6,17,97.02,1.83,3.25,0.77,2.47,162.44,2.95,5.24,1.37,3.88,163,14.59,80.44,0
2011,6,18,96.88,1.84,3.52,0.09,3.43,142.44,3.03,5.08,0.05,5.03,137.5,15.2,82.69,0
2011,6,19,96.84,1.59,2.68,0.81,1.87,126.12,2.41,4.23,0.97,3.27,127.31,15.69,83.62,0
2011,6,20,96.82,1.43,2.24,0.69,1.55,82.06,2.09,3.23,0.61,2.62,84,15.75,83,0
2011,6,21,96.82,1.88,2.52,1.16,1.37,79.88,2.68,3.72,1.87,1.85,81,16.48,85.38,0
2011,6,22,96.68,1.32,2.68,0.41,2.27,170.31,1.76,3.3,0.51,2.79,171.62,17.09,85.31,0
2011,6,23,96.61,1.44,2.43,0.28,2.14,183.38,2.09,3.98,0.47,3.52,183,16.85,84.44,0
2011,6,24,96.64,0.98,1.56,0.33,1.23,150.31,1.4,3.05,0.3,2.74,150.75,17.15,85.31,0
2011,6,25,96.74,2.08,3.34,1.12,2.21,74.31,3,3.97,2.09,1.88,75.62,16.66,85.5,0
2011,6,26,96.82,2.56,3.95,1.49,2.46,109.56,3.71,4.68,2.43,2.24,110,15.81,84.94,0.01
2011,6,27,96.8,1.82,3.07,0.52,2.55,131.81,2.62,3.87,1.28,2.59,145.88,17.21,86.81,4.8
2011,6,28,96.81,2.02,3.02,0.56,2.45,190,2.87,4.85,0.88,3.97,204.25,17.94,90.75,14.3
2011,6,29,96.86,1.45,2.79,0.71,2.08,163.5,2.16,4.49,0.67,3.82,163.38,17.27,86.81,4.07
2011,6,30,96.87,1.05,2.05,0.41,1.64,239,1.53,2.39,0.27,2.11,238.31,17.52,87.94,15.18
2011,7,1,96.85,2.05,2.66,0.36,2.3,106.12,3.22,4.34,0.72,3.62,106.75,16.72,89.5,2.35
2011,7,2,96.81,1.8,2.27,1.44,0.83,78.06,2.68,3.2,2.03,1.16,78.56,16.42,85.62,0
2011,7,3,96.86,1.89,3.15,0.82,2.33,73,2.83,3.97,0.78,3.19,73.88,16.05,85.12,0.07
2011,7,4,96.97,1.51,2.18,1.02,1.16,65.06,2.07,2.8,1.32,1.48,51.44,16.3,86,0.79
2011,7,5,96.94,1.69,2.27,1.2,1.08,63,2.59,4.38,1.38,2.99,63.94,16.97,88.94,9.19
2011,7,6,96.86,2.07,3.35,0.64,2.71,92.44,3.16,4.86,1.02,3.84,94.12,14.47,78.69,0.21
2011,7,7,96.95,1.93,3.34,0.74,2.59,98.69,2.93,5.02,0.77,4.25,100.12,14.34,80.12,0
2011,7,8,96.98,1.96,3.08,0.6,2.48,104.44,2.88,4.56,0.9,3.66,105.56,15.2,82.88,0
2011,7,9,96.83,1.72,2.55,0.7,1.85,84.94,2.33,3.12,1.05,2.06,86.5,16.36,84.75,0
2011,7,10,96.71,1.09,2.27,0.16,2.1,203.88,1.48,2.83,0.33,2.5,188.06,16.85,85.69,4.3
2011,7,11,96.71,1.43,2.86,0.57,2.29,197.38,2.07,3.95,0.84,3.1,196.62,16.42,84.69,0.86
2011,7,12,96.68,1.62,2.39,0.95,1.45,78.06,2.38,3.51,1.3,2.21,79.06,17.09,87.62,1.74
2011,7,13,96.72,2.21,3.82,1.41,2.41,87.56,3.11,4.45,2.39,2.06,87.94,17.4,87.75,0.94
2011,7,14,96.77,1.95,2.69,1.26,1.43,89.06,2.72,3.61,2.13,1.48,90,16.97,85.88,2.45
2011,7,15,96.84,1.57,2.59,0.92,1.66,86.25,2.3,3.41,1.14,2.27,88.12,17.15,85.38,1.78
2011,7,16,96.85,1.22,2.52,0.4,2.12,147.81,1.69,3.3,0.47,2.83,150.62,16.66,83.5,9.68
2011,7,17,96.85,1.9,2.85,1.23,1.62,93.94,2.75,3.53,1.77,1.77,94.81,16.17,84.25,0.04
2011,7,18,96.85,1.87,2.56,0.91,1.65,82.94,2.65,3.49,1.52,1.96,83.56,16.48,85.88,0.39
2011,7,19,96.89,2.02,3.04,1.23,1.81,72.94,2.97,3.62,2.2,1.41,74.06,16.97,86.69,2.28
2011,7,20,96.88,1.79,2.67,0.84,1.84,89.75,2.55,3.38,1.45,1.93,91.06,16.48,84.38,0.55
2011,7,21,96.86,2.23,3.61,0.75,2.86,86.31,3.07,4.21,1.3,2.9,87.5,16.78,86.94,2.31
2011,7,22,96.83,2.12,3.47,1.07,2.4,81.75,3.06,4.32,1.88,2.45,82.88,16.54,86.25,8.02
2011,7,23,96.81,1.39,2.15,0.39,1.75,197.69,1.9,3.24,0.52,2.73,197.06,16.85,84.56,1.88
2011,7,24,96.75,0.91,1.95,0.21,1.74,167,1.2,2.59,0.12,2.46,169.38,16.78,83.94,1.75
2011,7,25,96.82,0.85,1.23,0.45,0.79,142.75,1.14,1.54,0.34,1.2,146.31,16.54,83.69,5
2011,7,26,96.88,1.76,2.58,1.1,1.48,81.06,2.54,3.57,1.65,1.92,82,15.62,83.25,0.04
2011,7,27,96.9,1.76,2.86,0.99,1.87,105.94,2.48,3.73,1.48,2.24,105.94,15.44,82.06,0.01
2011,7,28,96.87,1.89,3.27,0.79,2.48,109.56,2.78,4.48,1,3.48,111.38,15.56,82.88,0
2011,7,29,96.84,1.78,3.19,0.61,2.57,84.25,2.82,4.15,0.73,3.42,85.44,15.75,81.62,0
2011,7,30,96.75,2.15,3.59,1.63,1.95,100.81,3.16,4.45,1.83,2.61,101.12,15.2,81.62,0
2011,7,31,96.78,2.62,3.48,1.87,1.62,104.69,3.75,4.41,3.07,1.34,105.5,14.1,80.56,0
2011,8,1,96.83,2.63,3.95,1.48,2.47,102.44,3.74,4.59,2.48,2.11,102.81,15.26,83,0
2011,8,2,96.93,2.35,3.62,1.23,2.39,107.31,3.34,4.38,1.94,2.44,107.56,16.17,83.69,0
2011,8,3,96.92,2.05,3.55,0.62,2.94,103.75,2.85,4.38,0.9,3.48,104.38,16.17,82.25,0.24
2011,8,4,96.87,1.62,3.12,0.26,2.87,159.38,2.41,3.93,0.23,3.7,157.62,15.99,84,0.42
2011,8,5,96.81,1.23,2.62,0.32,2.3,202.25,1.65,2.95,0.54,2.41,200.81,16.17,83.5,0.05
2011,8,6,96.73,1.4,2.58,0.4,2.18,157.31,1.84,2.98,0.74,2.23,171.75,15.93,83.12,0
2011,8,7,96.79,1.19,1.51,0.95,0.56,45.56,1.66,2.25,1.02,1.22,47.25,15.81,83.38,0
2011,8,8,96.94,1.16,1.8,0.38,1.42,46.81,1.51,2.53,0.53,2,48.56,15.81,82.75,0
2011,8,9,96.92,1.73,2.73,1,1.73,80.38,2.5,4.21,1.12,3.08,81.19,15.44,82.38,0
2011,8,10,96.86,1.4,2.45,0.61,1.84,78.88,1.83,3.12,0.85,2.27,81.06,14.89,79.12,0
2011,8,11,96.82,1.48,1.98,0.63,1.35,71.56,1.97,3.13,0.92,2.2,72.62,15.38,81.5,0
2011,8,12,96.68,2.05,3.33,1.28,2.04,68.81,2.73,3.71,1.92,1.79,69.88,15.2,82,0
2011,8,13,96.71,2.02,2.91,1.3,1.6,67.94,2.7,3.64,2.08,1.57,68.69,15.32,82.44,0
2011,8,14,96.87,1.41,2.53,0.48,2.05,160,1.98,3.7,0.45,3.25,148.19,15.62,81.62,0.26
2011,8,15,96.96,1.76,2.95,0.82,2.12,92.81,2.56,4.26,1.27,2.99,94,15.38,81.06,0.1
2011,8,16,96.93,2.07,3.19,1.25,1.95,101.06,2.99,4.31,1.91,2.41,101.69,15.62,83.19,0
2011,8,17,96.88,2.09,3.16,1.25,1.91,103.5,3.02,4.08,1.86,2.22,104.81,15.87,82.94,0
2011,8,18,96.8,2.07,2.62,1.16,1.47,76.69,3.01,3.86,1.27,2.59,77.44,15.75,82.88,0.79
2011,8,19,96.83,2.34,3.39,1.67,1.72,77,3.38,3.77,2.88,0.89,77.69,16.11,83.25,0.1
2011,8,20,96.93,2.17,3.32,1.55,1.78,75.06,3.22,4.34,2.51,1.83,75.75,15.26,81.25,0
2011,8,21,96.99,1.61,2.98,0.81,2.17,78.75,2.23,3.75,1.18,2.57,80.06,14.83,80.06,0
2011,8,22,96.99,1.88,3.35,0.88,2.47,79.69,2.68,3.98,1.27,2.72,80.44,14.59,78.56,0
2011,8,23,96.95,1.78,2.66,1.1,1.56,80.25,2.54,3.68,1.52,2.15,81.38,14.95,80.44,0
2011,8,24,96.87,1.92,3.67,1.29,2.38,91,2.75,4.29,1.77,2.52,92.31,15.2,79.31,0
2011,8,25,96.86,1.66,3.99,0.12,3.87,152.69,2.66,5.87,0.17,5.69,149.44,13.55,75.38,0
2011,8,26,96.91,2.05,4.04,0.84,3.2,80.06,3,5.49,1.11,4.38,80.5,13.73,77.31,0
2011,8,27,96.91,1.9,3.09,1.09,1.99,75.44,2.57,4.25,1.63,2.62,76.56,13.43,75.75,0
2011,8,28,96.9,2.21,3.5,1.12,2.38,86.31,2.98,3.87,1.8,2.08,87.44,14.22,78.81,0
2011,8,29,96.99,1.87,3.1,0.37,2.73,86.44,2.41,3.6,0.56,3.04,87.75,15.56,81.88,0.42
2011,8,30,96.99,2.35,4.21,0.64,3.57,137,3.31,5.54,0.94,4.6,137.69,15.87,80.88,3.89
2011,8,31,96.9,2.25,3.38,1.08,2.3,82.81,3.16,4.5,1.68,2.82,83.44,16.54,84.44,1.02
2011,9,1,96.84,1.83,2.67,0.99,1.68,83.94,2.49,3.27,1.71,1.56,85.44,16.24,81.94,0.54
2011,9,2,96.87,1.44,2.65,0.46,2.19,100.19,1.89,3.05,0.81,2.24,102,16.3,81.94,1.1
2011,9,3,96.94,1.8,3.02,0.57,2.45,85.5,2.39,3.42,0.83,2.59,86.88,15.69,80.5,2.1
2011,9,4,96.95,2.24,3.34,0.54,2.8,89.88,3.2,4.65,0.94,3.72,91,15.32,80.88,0.29
2011,9,5,96.99,2.13,3.4,1.4,2,91.12,3.07,4.45,1.98,2.48,92.75,15.38,80.31,0
2011,9,6,96.96,2.22,4.12,1.36,2.77,102.06,3.27,5.07,2.16,2.91,103.06,15.75,81.12,0
2011,9,7,96.93,1.96,3.16,0.47,2.69,154.75,2.8,4.65,0.73,3.92,155.44,15.08,77.62,0.03
2011,9,8,96.96,1.34,3.35,0.29,3.07,167.38,1.88,3.78,0.23,3.55,168.5,14.95,77.06,2.92
2011,9,9,96.9,2.37,4.3,0.34,3.96,99.75,3.41,6.13,0.57,5.57,101.44,14.16,75.75,1.35
2011,9,10,96.92,2.34,3.86,1.45,2.41,106.25,3.52,4.8,2.62,2.19,107.19,15.01,79.06,0.06
2011,9,11,96.81,2.47,3.71,1.28,2.44,83.94,3.66,5,2.12,2.89,85,15.26,77.88,0
2011,9,12,96.88,1.68,2.48,0.74,1.74,87,2.3,3.22,1.12,2.1,88,16.17,80.94,0
2011,9,13,96.85,2.41,3.75,1.59,2.16,82.88,3.54,4.8,2.55,2.24,83.44,15.87,79.69,0
2011,9,14,96.92,2.28,3.07,1.61,1.47,91.19,3.28,3.78,2.85,0.93,91.88,16.48,80.75,0
2011,9,15,96.95,1.75,3.04,0.38,2.66,100.75,2.38,3.59,0.57,3.02,102.44,16.24,80.38,3.88
2011,9,16,96.91,1.3,2.68,0.5,2.17,225.19,1.78,3.23,0.45,2.78,196.25,16.72,82.38,7.43
2011,9,17,96.85,1.63,2.93,0.45,2.48,148.5,2.04,3.16,0.71,2.46,149.19,16.97,84.56,11.37
2011,9,18,96.94,1.33,2.46,0.55,1.91,111.44,1.89,2.92,0.94,1.98,111.81,16.72,85.56,17.02
2011,9,19,96.99,1.8,3.45,0.34,3.12,87.62,2.53,4.21,0.57,3.64,89,16.24,80.69,1.63
2011,9,20,97,1.9,3.3,1.05,2.26,76.12,2.84,4.3,1.43,2.88,77.19,16.36,79.88,0.04
2011,9,21,97.03,1.05,2.4,0.18,2.22,152.19,1.55,3.11,0.22,2.89,149.38,16.11,79,4.91
2011,9,22,97.04,1.78,3.14,0.57,2.57,177.06,2.48,4.48,0.91,3.59,162.25,14.77,75,0.47
2011,9,23,96.94,1.12,2.71,0.21,2.51,172.88,1.66,3.65,0.18,3.46,170.56,14.47,72.88,0.01
2011,9,24,96.94,1.53,2.75,0.35,2.4,103.62,2.05,3.67,0.57,3.1,106.56,14.47,74.81,0
2011,9,25,96.97,1.43,2.01,0.56,1.45,157.56,1.92,2.74,0.88,1.85,159.31,15.38,76.44,0
2011,9,26,96.93,1.41,3.18,0.27,2.9,177,2.04,3.66,0.29,3.37,178.75,15.56,76.31,0
2011,9,27,96.86,2.02,4.21,0.21,4,176,2.84,4.79,0.26,4.53,175.88,15.08,75.88,0.84
2011,9,28,96.89,2.12,3.99,0.55,3.44,205.31,2.98,5.53,0.8,4.73,206.31,15.08,77,0.56
2011,9,29,96.92,1.31,2.79,0.41,2.38,236.81,1.71,2.91,0.62,2.3,237,15.5,78.44,0.26
2011,9,30,96.92,1.74,2.75,0.11,2.64,79.31,2.32,3.02,0.21,2.8,78.88,16.05,80.44,1.21
2011,10,1,96.86,1.32,2.05,0.42,1.62,225,1.79,3.2,0.67,2.52,224.81,16.6,81.06,0.08
2011,10,2,96.84,1.72,2.76,0.88,1.88,202,2.45,4.16,0.89,3.27,203.56,16.42,81.94,0.61
2011,10,3,96.82,1.52,2.76,0.85,1.91,184.94,2.16,3.41,0.95,2.45,184.5,16.36,80.94,1.36
2011,10,4,96.83,1.72,3.59,0.38,3.22,194.44,2.34,4.29,0.39,3.9,194.69,16.11,81.25,0.54
2011,10,5,96.93,1.59,2.85,0.34,2.52,224.5,2.14,4.13,0.62,3.51,210.5,16.05,81.56,0.27
2011,10,6,97.06,2.02,3.75,0.42,3.33,202.62,2.72,5.25,0.41,4.84,203.19,15.5,81,0.09
2011,10,7,96.97,1.8,3.2,0.51,2.69,47.75,2.23,3.55,0.7,2.85,49.31,16.48,82.25,2.94
2011,10,8,96.96,1.75,3.55,0.21,3.34,247.5,2.51,4.12,0.31,3.8,229.62,16.66,89.12,3.81
2011,10,9,96.98,1.77,2.8,0.19,2.61,208.12,2.4,3.64,0.35,3.28,205.94,16.36,82.5,3.93
